112.4	316.35		0.470	52060,5434027780
112.4	316.35		0.470	52067,8003472220
112.4	316.35		0.470	52076,5753472224
112.4	316.35		0.470	52081,8649305557
112.4	316.35		0.470	52088,8552083331
112.4	316.35		0.470	52095,8100694446
112.4	316.35		0.470	52095,8385416665
112.4	316.35		0.470	52102,4809027780
112.4	316.35		0.470	52109,5163194444
112.4	316.35		0.470	52116,5586805558
112.4	316.35		0.470	52123,8440972222
112.4	316.35		0.470	52130,5565972221
112.4	316.35		0.470	52137,8260416668
112.4	316.35		0.470	52144,5579861109
112.4	316.35		0.470	52151,5753472224
112.4	316.35		0.470	52158,5163194444
112.4	316.35		0.470	52165,5489583332
112.4	316.35		0.470	52172,5677083335
112.4	316.35		0.470	52173,4878472220
112.4	316.35		0.470	52179,5718749999
112.4	316.35		0.470	52186,5899305558
112.4	316.35		0.470	52193,5579861109
112.4	316.35		0.470	52200,5600694446
112.4	316.35		0.470	52207,8093750002
112.4	316.35		0.470	52213,8593750000
112.4	316.35		0.470	52221,3878472224
112.4	316.35		0.470	52232,8024305557
112.4	316.35		0.470	52235,3684027777
112.4	316.35		0.470	52242,5072916667
112.4	316.35		0.470	52249,5697916667
112.4	316.35		0.470	52256,8163194442
112.4	316.35		0.470	52263,5378472223
112.4	316.35		0.470	52270,8204861111
112.4	316.35		0.470	52277,8184027779
112.4	316.35		0.470	52284,8802083335
112.4	316.35		0.470	52302,4434027779
112.4	316.35		0.470	52306,8010416669
112.4	316.35		0.470	52312,5461805556
112.4	316.35		0.470	52326,5295138890
112.4	316.35		0.470	52334,3392361109
112.4	316.35		0.470	52341,3850694443
112.4	316.35		0.470	52347,8156249998
112.4	316.35		0.470	52354,5246527777
112.4	316.35		0.470	52361,5697916667
112.4	316.35		0.470	52368,5329861110
112.4	316.35		0.470	52375,5420138887
112.4	316.35		0.470	52382,5545138889
112.4	316.35		0.470	52389,5788194444
112.4	316.35		0.470	52396,5288194446
112.4	316.35		0.470	52403,5621527778
112.4	316.35		0.470	52410,5531250001
112.4	316.35		0.470	52417,4267361113
112.4	316.35		0.470	52424,5684027779
112.4	316.35		0.470	52431,8572916668
112.4	316.35		0.470	52438,5371527779
112.4	316.35		0.470	52439,4072916666
112.4	316.35		0.470	52453,3996527777
112.4	316.35		0.470	52459,5677083335
112.4	316.35		0.470	52461,5656249998
112.4	316.35		0.470	52467,3670138889
112.4	316.35		0.470	52473,5475694444
112.4	316.35		0.470	52480,4767361111
112.4	316.35		0.470	52480,5114583331
112.4	316.35		0.470	52487,5517361113
112.4	316.35		0.470	52496,3934027776
112.4	316.35		0.470	52501,5329861110
112.4	316.35		0.470	52507,5510416669
112.4	316.35		0.470	52515,5489583332
112.4	316.35		0.470	52523,3746527778
112.4	316.35		0.470	52529,5559027777
112.4	316.35		0.470	52537,4072916666
112.4	316.35		0.470	52543,5447916668
112.4	316.35		0.470	52551,3885416668
112.4	316.35		0.470	52557,8093750002
112.4	316.35		0.470	52565,3795138891
112.4	316.35		0.470	52571,5385416667
112.4	316.35		0.470	52578,5149305556
112.4	316.35		0.470	52586,3788194442
112.4	316.35		0.470	52594,4350694446
112.4	316.35		0.470	52599,8190972223
112.4	316.35		0.470	52606,5211805557
112.4	316.35		0.470	52613,8385416665
112.4	316.35		0.470	52620,5260416665
112.4	316.35		0.470	52627,5517361113
112.4	316.35		0.470	52634,5128472224
112.4	316.35		0.470	52641,5829861113
112.4	316.35		0.470	52650,4531250000
112.4	316.35		0.470	52651,8517361111
112.4	316.35		0.470	52652,4204861112
112.4	316.35		0.470	52652,4531250000
112.4	316.35		0.470	52652,8517361111
112.4	316.35		0.470	52653,4225694444
112.4	316.35		0.470	52663,8475694442
112.4	316.35		0.470	52664,8399305558
112.4	316.35		0.470	52671,5079861111
112.4	316.35		0.470	52676,5552083333
112.4	316.35		0.470	52683,5475694444
112.4	316.35		0.470	52683,8045138889
112.4	316.35		0.470	52690,5357638891
112.4	316.35		0.470	52697,5371527779
112.4	316.35		0.470	52706,4184027780
112.4	316.35		0.470	52711,5649305554
112.4	316.35		0.470	52718,5295138890
112.4	316.35		0.470	52727,4031250002
112.4	316.35		0.470	52761,8190972223
112.4	316.35		0.470	52761,8427083334
112.4	316.35		0.470	52765,7697916669
112.4	316.35		0.470	52773,6503472221
112.4	316.35		0.470	52781,8135416666
112.4	316.35		0.470	52787,4795138887
112.4	316.35		0.470	52787,6114583332
112.4	316.35		0.470	52795,8489583335
112.4	316.35		0.470	52817,7961805556
112.4	316.35		0.470	52823,5649305554
112.4	316.35		0.470	52830,5253472221
112.4	316.35		0.470	52837,5454861112
112.4	316.35		0.470	52844,5461805556
112.4	316.35		0.470	52852,5468750000
112.4	316.35		0.470	52859,4031250002
112.4	316.35		0.470	52867,4038194446
112.4	316.35		0.470	52873,3913194444
112.4	316.35		0.470	52879,5545138889
112.4	316.35		0.470	52887,4003472221
112.4	316.35		0.470	52894,3843749999
112.4	316.35		0.470	52900,3843749999
112.4	316.35		0.470	52903,4232638888
112.4	316.35		0.470	52903,4523495371
112.4	316.35		0.470	52908,7690972220
112.4	316.35		0.470	52915,3850694443
112.4	316.35		0.470	52922,8614583332
112.4	316.35		0.470	52929,7989583332
112.4	316.35		0.470	52936,8093750002
112.4	316.35		0.470	52949,5357638891
112.4	316.35		0.470	52953,5482638888
112.4	316.35		0.470	52958,4447916667
112.4	316.35		0.470	52961,4670138890
112.4	316.35		0.470	52962,4225694444
112.4	316.35		0.470	52970,4934027777
112.4	316.35		0.470	52974,4225694444
112.4	316.35		0.470	52974,7975694444
112.4	316.35		0.470	52975,4211805556
112.4	316.35		0.470	52975,8010416669
112.4	316.35		0.470	52977,5038194442
112.4	316.35		0.470	52985,8163194442
112.4	316.35		0.470	52992,5114583331
112.4	316.35		0.470	52999,5503472220
112.4	316.35		0.470	53006,5343749998
112.4	316.35		0.470	53013,5454861112
112.4	316.35		0.470	53018,4635416665
112.4	316.35		0.470	53018,8079861109
112.4	316.35		0.470	53020,5107638887
112.4	316.35		0.470	53030,4274305557
112.4	316.35		0.470	53030,4649305558
112.4	316.35		0.470	53032,4628472221
112.4	316.35		0.470	53032,4857638888
112.4	316.35		0.470	53032,8531249999
112.4	316.35		0.470	53041,5572916665
112.4	316.35		0.470	53044,4322916665
112.4	316.35		0.470	53048,5670138891
112.4	316.35		0.470	53055,5565972221
112.4	316.35		0.470	53058,8399305558
112.4	316.35		0.470	53062,5454861112
112.4	316.35		0.470	53070,4732638891
112.4	316.35		0.470	53074,4274305557
112.4	316.35		0.470	53076,5767361112
112.4	316.35		0.470	53083,8802083335
112.4	316.35		0.470	53084,4225694444
112.4	316.35		0.470	53090,5392361111
112.4	316.35		0.470	53098,4628472221
112.4	316.35		0.470	53105,6135416669
112.4	316.35		0.470	53112,4628472221
112.4	316.35		0.470	53112,4815972224
112.4	316.35		0.470	53118,4315972221
112.4	316.35		0.470	53125,5552083333
112.4	316.35		0.470	53129,4628472221
112.4	316.35		0.470	53132,4225694444
112.4	316.35		0.470	53153,6142361113
112.4	316.35		0.470	53160,6190972221
112.4	316.35		0.470	53173,8211805555
112.4	316.35		0.470	53174,3892361112
112.4	316.35		0.470	53181,5579861109
112.4	316.35		0.470	53186,4274305557
112.4	316.35		0.470	53188,5864583333
112.4	316.35		0.470	53195,5399305555
112.4	316.35		0.470	53202,5815972220
112.4	316.35		0.470	53209,5517361113
112.4	316.35		0.470	53216,5996527779
112.4	316.35		0.470	53223,6038194443
112.4	316.35		0.470	53227,4225694444
112.4	316.35		0.470	53230,4642361109
112.4	316.35		0.470	53238,4642361109
112.4	316.35		0.470	53241,4656250002
112.4	316.35		0.470	53244,4621527777
112.4	316.35		0.470	53252,4642361109
112.4	316.35		0.470	53258,4315972221
112.4	316.35		0.470	53265,8461805554
112.4	316.35		0.470	53269,4350694446
112.4	316.35		0.470	53279,5552083333
112.4	316.35		0.470	53283,4850694444
112.4	316.35		0.470	53286,4788194443
112.4	316.35		0.470	53294,4670138890
112.4	316.35		0.470	53297,4711805554
112.4	316.35		0.470	53300,4288194445
112.4	316.35		0.470	53308,4628472221
112.4	316.35		0.470	53311,4371527778
112.4	316.35		0.470	53314,4364583334
112.4	316.35		0.470	53314,5927083334
112.4	316.35		0.470	53325,4288194445
112.4	316.35		0.470	53328,4364583334
112.4	316.35		0.470	53336,4635416665
112.4	316.35		0.470	53339,4711805554
112.4	316.35		0.470	53342,4003472221
112.4	316.35		0.470	53342,4940972221
112.4	316.35		0.470	53350,4246527776
112.4	316.35		0.470	53354,4399305554
112.4	316.35		0.470	53356,4378472222
112.4	316.35		0.470	53378,4218750000
112.4	316.35		0.470	53381,4371527778
112.4	316.35		0.470	53384,4385416666
112.4	316.35		0.470	53392,4246527776
112.4	316.35		0.470	53395,4628472221
112.4	316.35		0.470	53398,4093749998
112.4	316.35		0.470	53404,8927083332
112.4	316.35		0.470	53412,5496527776
112.4	316.35		0.470	53419,4225694444
112.4	316.35		0.470	53435,4218750000
112.4	316.35		0.470	53437,4232638888
112.4	316.35		0.470	53440,4218750000
112.4	316.35		0.470	53448,4267361113
112.4	316.35		0.470	53451,4225694444
112.4	316.35		0.470	53453,4211805556
112.4	316.35		0.470	53461,4315972221
112.4	316.35		0.470	53465,4329861109
112.4	316.35		0.470	53468,4232638888
112.4	316.35		0.470	53475,4399305554
112.4	316.35		0.470	53478,4621527777
112.4	316.35		0.470	53482,4204861112
112.4	316.35		0.470	53489,5579861109
112.4	316.35		0.470	53496,5454861112
112.4	316.35		0.470	53504,4211805556
112.4	316.35		0.470	53507,4322916665
112.4	316.35		0.470	53510,4204861112
112.4	316.35		0.470	53517,4329861109
112.4	316.35		0.470	53521,4309027777
112.4	316.35		0.470	53524,4204861112
112.4	316.35		0.470	53532,4447916667
112.4	316.35		0.470	53535,4371527778
112.4	316.35		0.470	53535,9038194446
112.4	316.35		0.470	53538,4204861112
112.4	316.35		0.470	53546,4225694444
112.4	316.35		0.470	53549,4225694444
112.4	316.35		0.470	53551,4281250001
112.4	316.35		0.470	53551,5045138891
112.4	316.35		0.470	53560,4218750000
112.4	316.35		0.470	53563,4684027778
112.4	316.35		0.470	53566,3795138891
112.4	316.35		0.470	53574,4211805556
112.4	316.35		0.470	53577,4392361110
112.4	316.35		0.470	53580,4045138890
112.4	316.35		0.470	53588,4239583332
112.4	316.35		0.470	53591,4204861112
112.4	316.35		0.470	53593,8121527778
112.4	316.35		0.470	53602,8121527778
112.4	316.35		0.470	53605,8121527778
112.4	316.35		0.470	53608,3940972220
112.4	316.35		0.470	53616,4406249998
112.4	316.35		0.470	53617,4399305554
112.4	316.35		0.470	53619,4204861112
112.4	316.35		0.470	53622,3913194444
112.4	316.35		0.470	53630,4211805556
112.4	316.35		0.470	53633,4267361113
112.4	316.35		0.470	53636,4017361109
112.4	316.35		0.470	53644,4239583332
112.4	316.35		0.470	53647,4211805556
112.4	316.35		0.470	53650,3802083335
112.4	316.35		0.470	53658,4086805554
112.4	316.35		0.470	53661,3788194442
112.4	316.35		0.470	53663,8364583333
112.4	316.35		0.470	53663,9100694442
112.4	316.35		0.470	53671,5253472221
112.4	316.35		0.470	53686,4295138889
112.4	316.35		0.470	53689,4322916665
112.4	316.35		0.470	53692,3968750001
112.4	316.35		0.470	53700,4204861112
112.4	316.35		0.470	53703,8704861109
112.4	316.35		0.470	53705,4225694444
112.4	316.35		0.470	53706,0927083334
112.4	316.35		0.470	53714,4795138887
112.4	316.35		0.470	53717,4274305557
112.4	316.35		0.470	53720,4072916666
112.4	316.35		0.470	53728,4295138889
112.4	316.35		0.470	53731,4364583334
112.4	316.35		0.470	53734,4204861112
112.4	316.35		0.470	53742,3871527780
112.4	316.35		0.470	53749,4336805558
112.4	316.35		0.470	53752,4329861109
112.4	316.35		0.470	53754,8871527780
112.4	316.35		0.470	53763,4628472221
112.4	316.35		0.470	53766,4628472221
112.4	316.35		0.470	53768,4628472221
112.4	316.35		0.470	53777,4399305554
112.4	316.35		0.470	53780,4774305555
112.4	316.35		0.470	53782,4288194445
112.4	316.35		0.470	53782,8503472223
112.4	316.35		0.470	53783,3510416667
112.4	316.35		0.470	53791,4649305558
112.4	316.35		0.470	53794,4239583332
112.4	316.35		0.470	53796,8371527777
112.4	316.35		0.470	53803,5170138888
112.4	316.35		0.470	53805,4690972222
112.4	316.35		0.470	53808,4628472221
112.4	316.35		0.470	53810,3947916669
112.4	316.35		0.470	53817,8510416667
112.4	316.35		0.470	53821,4413194442
112.4	316.35		0.470	53824,3961805557
112.4	316.35		0.470	53824,9857638888
112.4	316.35		0.470	53825,4128472223
112.4	316.35		0.470	53833,4621527777
112.4	316.35		0.470	53836,4434027779
112.4	316.35		0.470	53838,3857638887
112.4	316.35		0.470	53846,4031250002
112.4	316.35		0.470	53852,9156249999
112.4	316.35		0.470	53852,9357638890
112.4	316.35		0.470	53853,3815972223
112.4	316.35		0.470	53862,8031250001
112.4	316.35		0.470	53864,4260416669
112.4	316.35		0.470	53867,3989583333
112.4	316.35		0.470	53875,4739583335
112.4	316.35		0.470	53878,3864583331
112.4	316.35		0.470	53880,8197916667
112.4	316.35		0.470	53889,4274305557
112.4	316.35		0.470	53890,4649305558
112.4	316.35		0.470	53895,3940972220
112.4	316.35		0.470	53903,4621527777
112.4	316.35		0.470	53906,4427083335
112.4	316.35		0.470	53916,6593749998
112.4	316.35		0.470	53923,8371527777
112.4	316.35		0.470	53930,9211805556
112.4	316.35		0.470	53937,6100694444
112.4	316.35		0.470	53944,6309027779
112.4	316.35		0.470	53952,5031249998
112.4	316.35		0.470	53955,8947916669
112.4	316.35		0.470	53958,4072916666
112.4	316.35		0.470	53966,4927083333
112.4	316.35		0.470	53969,9211805556
112.4	316.35		0.470	53972,3968750001
112.4	316.35		0.470	53981,5065972223
112.4	316.35		0.470	53983,4072916666
112.4	316.35		0.470	53985,8038194445
112.4	316.35		0.470	53994,4204861112
112.4	316.35		0.470	53997,8065972221
112.4	316.35		0.470	54022,4357638890
112.4	316.35		0.470	54025,4336805558
112.4	316.35		0.470	54028,3864583331
112.4	316.35		0.470	54036,4413194442
112.4	316.35		0.470	54039,4232638888
112.4	316.35		0.470	54042,4281250001
112.4	316.35		0.470	54050,4239583332
112.4	316.35		0.470	54053,4253472220
112.4	316.35		0.470	54055,8135416666
112.4	316.35		0.470	54064,4218750000
112.4	316.35		0.470	54067,4204861112
112.4	316.35		0.470	54069,8267361112
112.4	316.35		0.470	54077,8121527778
112.4	316.35		0.470	54080,4281250001
112.4	316.35		0.470	54083,7961805556
112.4	316.35		0.470	54092,7947916668
112.4	316.35		0.470	54093,4357638890
112.4	316.35		0.470	54095,7954861112
112.4	316.35		0.470	54097,7954861112
112.4	316.35		0.470	54106,4621527777
112.4	316.35		0.470	54109,4385416666
112.4	316.35		0.470	54111,8100694446
112.4	316.35		0.470	54120,7989583332
112.4	316.35		0.470	54123,8031250001
112.4	316.35		0.470	54125,8045138889
112.4	316.35		0.470	54154,5045138891
112.4	316.35		0.470	54162,4822916668
112.4	316.35		0.470	54183,5079861111
112.4	316.35		0.470	54190,4663194446
112.4	316.35		0.470	54196,4510416668
112.4	316.35		0.470	54200,4364583334
112.4	316.35		0.470	54202,4468749999
112.4	316.35		0.470	54211,4197916668
112.4	316.35		0.470	54214,4392361110
112.4	316.35		0.470	54225,4197916668
112.4	316.35		0.470	54228,4197916668
112.4	316.35		0.470	54230,8906250000
112.4	316.35		0.470	54244,4204861112
112.4	316.35		0.470	54256,4253472220
112.4	316.35		0.470	54258,3934027776
112.4	316.35		0.470	54269,4614583333
112.4	316.35		0.470	54272,4614583333
112.4	316.35		0.470	54293,4961805558
112.4	316.35		0.470	54294,4982638890
112.4	316.35		0.470	54294,5072916667
112.4	316.35		0.470	54296,4684027778
112.4	316.35		0.470	54298,4336805558
112.4	316.35		0.470	54302,4795138887
112.4	316.35		0.470	54309,4406249998
112.4	316.35		0.470	54312,4510416668
112.4	316.35		0.470	54314,4232638888
112.4	316.35		0.470	54324,4204861112
112.4	316.35		0.470	54326,4385416666
112.4	316.35		0.470	54328,4190972224
112.4	316.35		0.470	54337,4503472224
112.4	316.35		0.470	54340,4211805556
112.4	316.35		0.470	54342,3843749999
112.4	316.35		0.470	54351,4260416669
112.4	316.35		0.470	54354,4239583332
112.4	316.35		0.470	54356,3899305556
112.4	316.35		0.470	54365,4232638888
112.4	316.35		0.470	54367,4600694445
112.4	316.35		0.470	54370,3871527780
112.4	316.35		0.470	54379,3065972221
112.4	316.35		0.470	54381,4607638889
112.4	316.35		0.470	54384,3940972220
112.4	316.35		0.470	54393,4447916667
112.4	316.35		0.470	54395,4204861112
112.4	316.35		0.470	54398,3892361112
112.4	316.35		0.470	54407,4392361110
112.4	316.35		0.470	54409,4350694446
112.4	316.35		0.470	54412,3822916667
112.4	316.35		0.470	54421,4489583331
112.4	316.35		0.470	54423,4607638889
112.4	316.35		0.470	54426,3940972220
112.4	316.35		0.470	54435,5225694445
112.4	316.35		0.470	54437,4315972221
112.4	316.35		0.470	54531,8420138890
112.4	316.35		0.470	54546,4739583335
112.4	316.35		0.470	54549,4260416669
112.4	316.35		0.470	54551,4336805558
112.4	316.35		0.470	54561,8003472220
112.4	316.35		0.470	54564,4232638888
112.4	316.35		0.470	54566,7982638888
112.4	316.35		0.470	54575,4281250001
112.4	316.35		0.470	54578,4267361113
112.4	316.35		0.470	54580,4211805556
112.4	316.35		0.470	54588,5295138890
112.4	316.35		0.470	54591,3961805557
112.4	316.35		0.470	54593,7961805556
112.4	316.35		0.470	54603,4225694444
112.4	316.35		0.470	54606,4197916668
112.4	316.35		0.470	54607,9052083334
112.4	316.35		0.470	54616,8552083331
112.4	316.35		0.470	54619,8503472223
112.4	316.35		0.470	54622,4218750000
112.4	316.35		0.470	54631,4302083333
112.4	316.35		0.470	54634,9145833333
112.4	316.35		0.470	54636,4750000001
112.4	316.35		0.470	54646,4645833331
112.4	316.35		0.470	54648,4319444443
112.4	316.35		0.470	54651,3881944446
112.4	316.35		0.470	54664,8006944442
112.4	316.35		0.470	54666,4041666668
112.4	316.35		0.470	54673,4298611111
112.4	316.35		0.470	54675,4270833335
112.4	316.35		0.470	54678,3854166665
112.4	316.35		0.470	54687,4375000000
112.4	316.35		0.470	54689,4458333333
112.4	316.35		0.470	54692,4194444446
112.4	316.35		0.470	54701,4263888891
112.4	316.35		0.470	54703,9319444443
112.4	316.35		0.470	54706,4069444444
112.4	316.35		0.470	54715,4298611111
112.4	316.35		0.470	54717,4326388887
112.4	316.35		0.470	54720,7958333334
112.4	316.35		0.470	54729,4215277778
112.4	316.35		0.470	54731,4416666669
112.4	316.35		0.470	54734,4065972222
112.4	316.35		0.470	54742,8135416666
112.4	316.35		0.470	54745,4371527778
112.4	316.35		0.470	54748,4267361113
112.4	316.35		0.470	54757,7947916668
112.4	316.35		0.470	54759,4309027777
112.4	316.35		0.470	54762,3913194444
112.4	316.35		0.470	54771,4392361110
112.4	316.35		0.470	54773,4190972224
112.4	316.35		0.470	54776,3996527777
112.4	316.35		0.470	54785,4336805558
112.4	316.35		0.470	54787,4197916668
112.4	316.35		0.470	54790,8024305557
112.4	316.35		0.470	54799,4440972223
112.4	316.35		0.470	54802,4190972224
112.4	316.35		0.470	54813,4489583331
112.4	316.35		0.470	54815,4267361113
112.4	316.35		0.470	54818,3843749999
112.4	316.35		0.470	54827,4267361113
112.4	316.35		0.470	54842,4218750000
112.4	316.35		0.470	54844,4197916668
112.4	316.35		0.470	54846,4197916668
112.4	316.35		0.470	54854,8197916667
112.4	316.35		0.470	54857,4329861109
112.4	316.35		0.470	54860,3961805557
112.4	316.35		0.470	54869,4440972223
112.4	316.35		0.470	54871,4309027777
112.4	316.35		0.470	54874,4336805558
112.4	316.35		0.470	54883,4614583333
112.4	316.35		0.470	54885,4385416666
112.4	316.35		0.470	54888,3961805557
112.4	316.35		0.470	54896,8065972221
112.4	316.35		0.470	54899,4420138891
112.4	316.35		0.470	54902,3927083332
112.4	316.35		0.470	54911,4635416665
112.4	316.35		0.470	54913,5052083335
112.4	316.35		0.470	54916,3906250000
112.4	316.35		0.470	54926,4427083335
112.4	316.35		0.470	54928,3968750001
112.4	316.35		0.470	54929,8003472220
112.4	316.35		0.470	54929,8142361110
112.4	316.35		0.470	54938,7947916668
112.4	316.35		0.470	54938,8107638890
112.4	316.35		0.470	54941,4329861109
112.4	316.35		0.470	54943,8156249998
112.4	316.35		0.470	54952,4288194445
112.4	316.35		0.470	54955,4350694446
112.4	316.35		0.470	54957,7947916668
112.4	316.35		0.470	54967,4725694442
112.4	316.35		0.470	54969,4190972224
112.4	316.35		0.470	54969,4322916665
112.4	316.35		0.470	54972,3781249998
112.4	316.35		0.470	54972,3899305556
112.4	316.35		0.470	54981,4406249998
112.4	316.35		0.470	54981,4954861109
112.4	316.35		0.470	54983,4197916668
112.4	316.35		0.470	54983,4329861109
112.4	316.35		0.470	54986,7947916668
112.4	316.35		0.470	54986,8072916665
112.4	316.35		0.470	54995,4565972220
112.4	316.35		0.470	54997,4614583333
112.4	316.35		0.470	54997,4739583335
112.4	316.35		0.470	55000,8170138891
112.4	316.35		0.470	55000,8288194444
112.4	316.35		0.470	55001,4357638890
112.4	316.35		0.470	55004,3920138888
112.4	316.35		0.470	55004,4121527779
112.4	316.35		0.470	55009,4288194445
112.4	316.35		0.470	55009,4427083335
112.4	316.35		0.470	55011,4225694444
112.4	316.35		0.470	55013,4253472220
112.4	316.35		0.470	55021,8211805555
112.4	316.35		0.470	55021,8399305558
112.4	316.35		0.470	55035,8517361111
112.4	316.35		0.470	55035,8767361110
112.4	316.35		0.470	55049,8371527777
112.4	316.35		0.470	55053,4663194446
112.4	316.35		0.470	55053,4822916668
112.4	316.35		0.470	55055,7968750000
112.4	316.35		0.470	55055,8107638890
112.4	316.35		0.470	55063,8336805557
112.4	316.35		0.470	55063,8517361111
112.4	316.35		0.470	55066,4302083333
112.4	316.35		0.470	55066,4468749999
112.4	316.35		0.470	55069,8385416665
112.4	316.35		0.470	55069,8545138887
112.4	316.35		0.470	55078,4322916665
112.4	316.35		0.470	55078,4475694443
112.4	316.35		0.470	55080,4607638889
112.4	316.35		0.470	55080,4753472223
112.4	316.35		0.470	55083,7954861112
112.4	316.35		0.470	55083,8093750002
112.4	316.35		0.470	55091,8357638889
112.4	316.35		0.470	55091,8510416667
112.4	316.35		0.470	55094,4420138891
112.4	316.35		0.470	55094,4565972220
112.4	316.35		0.470	55105,8107638890
112.4	316.35		0.470	55105,8253472224
112.4	316.35		0.470	55108,4274305557
112.4	316.35		0.470	55108,4447916667
112.4	316.35		0.470	55111,7947916668
112.4	316.35		0.470	55111,8093750002
112.4	316.35		0.470	55119,8156249998
112.4	316.35		0.470	55119,8357638889
112.4	316.35		0.470	55119,8357638889
112.4	316.35		0.470	55122,4517361112
112.4	316.35		0.470	55122,4670138890
112.4	316.35		0.470	55125,8086805558
112.4	316.35		0.470	55125,8211805555
112.4	316.35		0.470	55134,4218750000
112.4	316.35		0.470	55134,4364583334
112.4	316.35		0.470	55137,4274305557
112.4	316.35		0.470	55137,4413194442
112.4	316.35		0.470	55139,7996527776
112.4	316.35		0.470	55139,8142361110
112.4	316.35		0.470	55148,4371527778
112.4	316.35		0.470	55148,4496527780
112.4	316.35		0.470	55151,4232638888
112.4	316.35		0.470	55151,4385416666
112.4	316.35		0.470	55153,7996527776
112.4	316.35		0.470	55153,8142361110
112.4	316.35		0.470	55162,7940972224
112.4	316.35		0.470	55162,8072916665
112.4	316.35		0.470	55165,4211805556
112.4	316.35		0.470	55167,4031250002
112.4	316.35		0.470	55167,4184027780
112.4	316.35		0.470	55176,4232638888
112.4	316.35		0.470	55176,4371527778
112.4	316.35		0.470	55179,4204861112
112.4	316.35		0.470	55179,4343750002
112.4	316.35		0.470	55181,7947916668
112.4	316.35		0.470	55181,8086805558
112.4	316.35		0.470	55189,4218750000
112.4	316.35		0.470	55189,4357638890
112.4	316.35		0.470	55191,4239583332
112.4	316.35		0.470	55191,4392361110
112.4	316.35		0.470	55195,8559027780
112.4	316.35		0.470	55204,4892361113
112.4	316.35		0.470	55204,5045138891
112.4	316.35		0.470	55207,4406249998
112.4	316.35		0.470	55207,4565972220
